abc,513
abc,513
abc,513
abc,513
abc,513
abc,513
abc,513
abc,513
abc,134
abc,134
abc,134
abc,0
abc,0
abc,0
abc,0
abc,0
abc,0
name,144
Tomasz Hajto,289
Gengis Chan,150
Stara Baba,0
sada,0
Stara baba,292
